18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:74] - adding string -->>  eth3
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:ip_address "10.0.13.2/24"]
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:62] - adding keyword -->>  ip address 
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:74] - adding string -->>  10.0.13.2/24
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:interface {:<name> "eth4", :ip_address "10.0.11.2/24"}}
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:interface {:<name> "eth4", :ip_address "10.0.11.2/24"}]
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:62] - adding keyword -->>  interface 
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:<name> "eth4", :ip_address "10.0.11.2/24"}
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:<name> "eth4"]
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:74] - adding string -->>  eth4
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:ip_address "10.0.11.2/24"]
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:62] - adding keyword -->>  ip address 
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:74] - adding string -->>  10.0.11.2/24
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:interface {:<name> "eth5", :ip_address "10.0.9.2/24"}}
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:interface {:<name> "eth5", :ip_address "10.0.9.2/24"}]
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:62] - adding keyword -->>  interface 
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:104] - executing map-handler  {:<name> "eth5", :ip_address "10.0.9.2/24"}
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:<name> "eth5"]
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:74] - adding string -->>  eth5
18-06-22 10:51:22 Garys-Air.lan DEBUG [ncp-parser.frr.generator:87] - executing vector-handler  [:ip_address "10.0.9.2/24"]
